period_id,country,region,population,conflicts_vdem,start_year,end_year,period_length,total_events,total_deaths,civilian_deaths,events_per_capita,deaths_per_capita,events_rate,deaths_rate
Greece_2000_2004,Greece,Western Europe and North America,10890634600.0,0.0,2000,2004,4,0,0,0,0.0,0.0,0.0,0.0
Greece_2004_2007,Greece,Western Europe and North America,11002822500.0,0.0,2004,2007,3,0,0,0,0.0,0.0,0.0,0.0
Greece_2007_2009,Greece,Western Europe and North America,11077777000.0,0.0,2007,2009,2,0,0,0,0.0,0.0,0.0,0.0
Greece_2009_2012,Greece,Western Europe and North America,11094567000.0,0.0,2009,2012,3,0,0,0,0.0,0.0,0.0,0.0
Greece_2012_2015,Greece,Western Europe and North America,10930879500.0,0.0,2012,2015,3,0,0,0,0.0,0.0,0.0,0.0
Greece_2015_2019,Greece,Western Europe and North America,10761199400.0,0.0,2015,2019,4,0,0,0,0.0,0.0,0.0,0.0
Greece_2019_2023,Greece,Western Europe and North America,10663309250.0,0.0,2019,2023,4,0,0,0,0.0,0.0,0.0,0.0
Guatemala_1990_1994,Guatemala,Latin America and the Caribbean,9543825000.0,1.0,1990,1994,4,337,2005,1700,0.03531078996104812,0.21008348329941087,0.00882769749026203,0.05252087082485272
Guatemala_1994_1995,Guatemala,Latin America and the Caribbean,10162154000.0,1.0,1994,1995,1,65,409,347,0.006396281733183733,0.04024737275187918,0.006396281733183733,0.04024737275187918
Guatemala_1995_1999,Guatemala,Latin America and the Caribbean,10793876600.0,1.0,1995,1999,4,40,145,106,0.0037058048264142656,0.013433542495751712,0.0009264512066035664,0.003358385623937928
Guatemala_1999_2003,Guatemala,Latin America and the Caribbean,11867051200.0,0.0,1999,2003,4,4,7,2,0.0003370677291760568,0.0005898685260580994,8.42669322940142e-05,0.00014746713151452486
Guatemala_2003_2007,Guatemala,Latin America and the Caribbean,12947216200.0,0.0,2003,2007,4,8,64,8,0.0006178934433797437,0.00494314754703795,0.00015447336084493593,0.0012357868867594875
Guatemala_2007_2011,Guatemala,Latin America and the Caribbean,13999541600.0,0.0,2007,2011,4,9,74,32,0.0006428781925259609,0.005285887360769013,0.00016071954813149023,0.0013214718401922533
Guatemala_2011_2015,Guatemala,Latin America and the Caribbean,15044234600.0,0.0,2011,2015,4,5,47,27,0.00033235323251340417,0.003124120385625999,8.308830812835104e-05,0.0007810300964064998
Guatemala_2015_2019,Guatemala,Latin America and the Caribbean,16086700600.0,0.0,2015,2019,4,3,20,0,0.00018648945328167543,0.0012432630218778362,4.662236332041886e-05,0.00031081575546945906
Guatemala_2019_2019,Guatemala,Latin America and the Caribbean,16604026000.0,0.0,2019,2019,1,0,0,0,0.0,0.0,0.0,0.0
Guinea_1995_2002,Guinea,Sub-Saharan Africa,7944361875.0,0.0,1995,2002,7,36,738,176,0.0045315156291266005,0.0928960703970953,0.0006473593755895144,0.013270867199585043
Guinea_2002_2013,Guinea,Sub-Saharan Africa,9671734500.0,0.0,2002,2013,11,40,356,233,0.004135762825168536,0.03680828914399997,0.00037597843865168514,0.0033462081039999977
Guinea_2013_2014,Guinea,Sub-Saharan Africa,11021895500.0,0.0,2013,2014,1,3,98,0,0.0002721854875143753,0.008891392592136262,0.0002721854875143753,0.008891392592136262
Guinea-Bissau_1994_1999,Guinea-Bissau,Sub-Saharan Africa,1121673333.3333333,1.0,1994,1999,5,19,704,111,0.01693897807442452,0.6276337139155191,0.0033877956148849037,0.12552674278310383
Guinea-Bissau_1999_2004,Guinea-Bissau,Sub-Saharan Africa,1242797666.6666667,0.0,1999,2004,5,5,199,0,0.0040231810326862,0.16012260510091075,0.00080463620653724,0.03202452102018215
Guinea-Bissau_2004_2008,Guinea-Bissau,Sub-Saharan Africa,1378897200.0,0.0,2004,2008,4,0,0,0,0.0,0.0,0.0,0.0
Guinea-Bissau_2008_2014,Guinea-Bissau,Sub-Saharan Africa,1566018285.7142856,0.0,2008,2014,6,0,0,0,0.0,0.0,0.0,0.0
Guinea-Bissau_2014_2019,Guinea-Bissau,Sub-Saharan Africa,1805906833.3333333,0.0,2014,2019,5,0,0,0,0.0,0.0,0.0,0.0
Guinea-Bissau_2019_2019,Guinea-Bissau,Sub-Saharan Africa,1920917000.0,0.0,2019,2019,1,0,0,0,0.0,0.0,0.0,0.0
Guyana_1992_1997,Guyana,Latin America and the Caribbean,756951166.6666666,0.0,1992,1997,5,0,0,0,0.0,0.0,0.0,0.0
Guyana_1997_2001,Guyana,Latin America and the Caribbean,750670600.0,0.0,1997,2001,4,0,0,0,0.0,0.0,0.0,0.0
Guyana_2001_2006,Guyana,Latin America and the Caribbean,745560833.3333334,0.0,2001,2006,5,0,0,0,0.0,0.0,0.0,0.0
Guyana_2006_2011,Guyana,Latin America and the Caribbean,748134000.0,0.0,2006,2011,5,3,29,20,0.004009976822333967,0.03876310928256168,0.0008019953644667933,0.007752621856512336
Guyana_2011_2014,Guyana,Latin America and the Caribbean,757517250.0,0.0,2011,2014,3,0,0,0,0.0,0.0,0.0,0.0
Haiti_1990_2006,Haiti,Latin America and the Caribbean,8180549058.823529,1.0,1990,2006,16,49,636,132,0.005989817999703658,0.07774539281248014,0.00037436362498147863,0.0048590870507800085
Haiti_2006_2010,Haiti,Latin America and the Caribbean,9646810800.0,0.0,2006,2010,4,0,0,0,0.0,0.0,0.0,0.0
Haiti_2010_2015,Haiti,Latin America and the Caribbean,10324296500.0,0.0,2010,2015,5,0,0,0,0.0,0.0,0.0,0.0
Haiti_2015_2015,Haiti,Latin America and the Caribbean,10695540000.0,0.0,2015,2015,1,0,0,0,0.0,0.0,0.0,0.0
Honduras_1989_1993,Honduras,Latin America and the Caribbean,5101537000.0,0.0,1989,1993,4,0,0,0,0.0,0.0,0.0,0.0
Honduras_1993_1997,Honduras,Latin America and the Caribbean,5714582600.0,0.0,1993,1997,4,0,0,0,0.0,0.0,0.0,0.0
Honduras_1997_2001,Honduras,Latin America and the Caribbean,6397934200.0,0.0,1997,2001,4,2,15,0,0.00031260090170980503,0.0023445067628235375,7.815022542745126e-05,0.0005861266907058844
Honduras_2001_2005,Honduras,Latin America and the Caribbean,7105887400.0,0.0,2001,2005,4,12,77,39,0.0016887405224011852,0.010836085018740938,0.0004221851306002963,0.0027090212546852345
Honduras_2005_2009,Honduras,Latin America and the Caribbean,7806706400.0,0.0,2005,2009,4,4,30,0,0.0005123799711489086,0.003842849783616815,0.00012809499278722714,0.0009607124459042037
Honduras_2009_2013,Honduras,Latin America and the Caribbean,8477626600.0,0.0,2009,2013,4,14,100,0,0.0016514055950518037,0.011795754250370027,0.00041285139876295093,0.0029489385625925068
Honduras_2013_2017,Honduras,Latin America and the Caribbean,9113363400.0,0.0,2013,2017,4,20,119,3,0.002194579445827871,0.01305774770267583,0.0005486448614569678,0.0032644369256689576
Honduras_2017_2021,Honduras,Latin America and the Caribbean,9746051200.0,0.0,2017,2021,4,7,48,1,0.0007182396086735108,0.004925071602332645,0.0001795599021683777,0.0012312679005831613
Hong Kong_1991_1995,Hong Kong,Asia and Pacific,5929000000.0,0.0,1991,1995,4,0,0,0,0.0,0.0,0.0,0.0
Hong Kong_1995_1996,Hong Kong,Asia and Pacific,6295800000.0,0.0,1995,1996,1,0,0,0,0.0,0.0,0.0,0.0
Hong Kong_1996_1998,Hong Kong,Asia and Pacific,6489500000.0,0.0,1996,1998,2,0,0,0,0.0,0.0,0.0,0.0
Hong Kong_1998_2000,Hong Kong,Asia and Pacific,6605066666.666667,0.0,1998,2000,2,0,0,0,0.0,0.0,0.0,0.0
Hong Kong_2000_2004,Hong Kong,Asia and Pacific,6727540000.0,0.0,2000,2004,4,0,0,0,0.0,0.0,0.0,0.0
Hong Kong_2004_2008,Hong Kong,Asia and Pacific,6865580000.0,0.0,2004,2008,4,0,0,0,0.0,0.0,0.0,0.0
Hong Kong_2008_2012,Hong Kong,Asia and Pacific,7035300000.0,0.0,2008,2012,4,0,0,0,0.0,0.0,0.0,0.0
Hong Kong_2012_2016,Hong Kong,Asia and Pacific,7237280000.0,0.0,2012,2016,4,0,0,0,0.0,0.0,0.0,0.0
Hong Kong_2016_2016,Hong Kong,Asia and Pacific,7336600000.0,0.0,2016,2016,1,0,0,0,0.0,0.0,0.0,0.0
Hungary_1990_1994,Hungary,Eastern Europe and Central Asia,10363521400.0,0.0,1990,1994,4,0,0,0,0.0,0.0,0.0,0.0
Hungary_1994_1998,Hungary,Eastern Europe and Central Asia,10308122800.0,0.0,1994,1998,4,0,0,0,0.0,0.0,0.0,0.0
Hungary_1998_2002,Hungary,Eastern Europe and Central Asia,10212251000.0,0.0,1998,2002,4,0,0,0,0.0,0.0,0.0,0.0
Hungary_2002_2006,Hungary,Eastern Europe and Central Asia,10110748200.0,0.0,2002,2006,4,0,0,0,0.0,0.0,0.0,0.0
Hungary_2006_2010,Hungary,Eastern Europe and Central Asia,10037602200.0,0.0,2006,2010,4,0,0,0,0.0,0.0,0.0,0.0
Hungary_2010_2014,Hungary,Eastern Europe and Central Asia,9930332400.0,0.0,2010,2014,4,0,0,0,0.0,0.0,0.0,0.0
Hungary_2014_2018,Hungary,Eastern Europe and Central Asia,9817409800.0,0.0,2014,2018,4,0,0,0,0.0,0.0,0.0,0.0
Hungary_2018_2023,Hungary,Eastern Europe and Central Asia,9738049000.0,0.0,2018,2023,5,0,0,0,0.0,0.0,0.0,0.0
Iceland_1991_1995,Iceland,Western Europe and North America,263213599.99999997,0.0,1991,1995,4,0,0,0,0.0,0.0,0.0,0.0
Iceland_1995_1999,Iceland,Western Europe and North America,271788000.0,0.0,1995,1999,4,0,0,0,0.0,0.0,0.0,0.0
Iceland_1999_2003,Iceland,Western Europe and North America,284119600.0,0.0,1999,2003,4,0,0,0,0.0,0.0,0.0,0.0
Iceland_2003_2007,Iceland,Western Europe and North America,298735400.0,0.0,2003,2007,4,0,0,0,0.0,0.0,0.0,0.0
Iceland_2007_2009,Iceland,Western Europe and North America,315826333.3333333,0.0,2007,2009,2,0,0,0,0.0,0.0,0.0,0.0
Iceland_2009_2013,Iceland,Western Europe and North America,320006800.0,0.0,2009,2013,4,0,0,0,0.0,0.0,0.0,0.0
Iceland_2013_2016,Iceland,Western Europe and North America,329351000.0,0.0,2013,2016,3,0,0,0,0.0,0.0,0.0,0.0
Iceland_2016_2017,Iceland,Western Europe and North America,339419500.0,0.0,2016,2017,1,0,0,0,0.0,0.0,0.0,0.0
Iceland_2017_2023,Iceland,Western Europe and North America,362890333.3333333,0.0,2017,2023,6,0,0,0,0.0,0.0,0.0,0.0
India_1989_1991,India,Asia and Pacific,873295225333.3334,1.0,1989,1991,2,673,10377,1454,0.0007706443141757915,0.011882579566422273,0.00038532215708789576,0.005941289783211136
India_1991_1996,India,Asia and Pacific,936645624666.6666,1.0,1991,1996,5,1439,14060,2280,0.0015363334457598212,0.015011013375526815,0.0003072666891519642,0.003002202675105363
India_1996_1998,India,Asia and Pacific,1000916287333.3334,1.0,1996,1998,2,840,4404,1299,0.0008392310232436614,0.00439996836472034,0.0004196155116218307,0.00219998418236017
India_1998_1999,India,Asia and Pacific,1028770870000.0,1.0,1998,1999,1,930,4186,1126,0.0009039913814822536,0.004068933250413671,0.0009039913814822536,0.004068933250413671
India_1999_2004,India,Asia and Pacific,1084016265833.3333,1.0,1999,2004,5,5632,16595,4954,0.005195493995351096,0.015308810875861407,0.001039098799070219,0.003061762175172281
India_2004_2009,India,Asia and Pacific,1174054188500.0,0.0,2004,2009,5,5089,11954,3867,0.004334552910629985,0.01018181283035387,0.000866910582125997,0.002036362566070774
India_2009_2014,India,Asia and Pacific,1257419741500.0,0.0,2009,2014,5,3205,6289,2022,0.002548870432220743,0.00500151205873206,0.0005097740864441487,0.001000302411746412
India_2014_2019,India,Asia and Pacific,1331334538000.0,0.0,2014,2019,5,2373,4650,1098,0.001782422022615626,0.003492735948235424,0.0003564844045231252,0.0006985471896470848
India_2019_2023,India,Asia and Pacific,1389251086750.0,0.0,2019,2023,4,1500,2807,567,0.0010797184283721417,0.0020205130856270678,0.0002699296070930354,0.0005051282714067669
Indonesia_1992_1997,Indonesia,Asia and Pacific,195361726666.66666,0.0,1992,1997,5,107,632,94,0.0005477019569066735,0.0032350246426637165,0.0001095403913813347,0.0006470049285327433
Indonesia_1997_1999,Indonesia,Asia and Pacific,205722070666.66666,1.0,1997,1999,2,405,3003,1060,0.0019686754983923196,0.014597364251042312,0.0009843377491961598,0.007298682125521156
Indonesia_1999_2004,Indonesia,Asia and Pacific,215918223500.0,1.0,1999,2004,5,1453,7135,1755,0.006729399568258304,0.033044918045094976,0.0013458799136516608,0.0066089836090189955
Indonesia_2004_2009,Indonesia,Asia and Pacific,230892990666.66666,0.0,2004,2009,5,399,1345,148,0.001728073246606366,0.005825209315001409,0.00034561464932127324,0.0011650418630002818
Indonesia_2009_2014,Indonesia,Asia and Pacific,246825978666.66666,0.0,2009,2014,5,15,42,7,6.077156092332236e-05,0.00017016037058530264,1.2154312184664473e-05,3.403207411706053e-05
Indonesia_2014_2019,Indonesia,Asia and Pacific,263002467333.33334,0.0,2014,2019,5,27,66,17,0.00010266063384789386,0.00025094821607262943,2.053212676957877e-05,5.018964321452589e-05
Indonesia_2019_2023,Indonesia,Asia and Pacific,274003078750.0,0.0,2019,2023,4,139,261,112,0.0005072935699632171,0.0009525440414417242,0.00012682339249080426,0.00023813601036043106
Iran_1996_2000,Iran,Middle East and North Africa,63965467200.0,0.0,1996,2000,4,49,144,13,0.0007660383351346803,0.002251214699171305,0.00019150958378367009,0.0005628036747928263
Iran_2000_2004,Iran,Middle East and North Africa,67286307000.0,0.0,2000,2004,4,36,155,1,0.0005350271341240351,0.0023035890497007066,0.00013375678353100878,0.0005758972624251767
Iran_2004_2008,Iran,Middle East and North Africa,70545092800.0,0.0,2004,2008,4,77,319,37,0.001091500442395052,0.004521930404208073,0.000272875110598763,0.0011304826010520182
Iran_2008_2012,Iran,Middle East and North Africa,73796560000.0,0.0,2008,2012,4,83,664,109,0.0011247136722904157,0.008997709378323325,0.0002811784180726039,0.0022494273445808313
Iran_2012_2016,Iran,Middle East and North Africa,77508762400.0,0.0,2012,2016,4,44,127,1,0.0005676777520060107,0.0016385244205628035,0.00014191943800150267,0.00040963110514070087
Iran_2016_2020,Iran,Middle East and North Africa,81788985800.0,0.0,2016,2020,4,170,778,480,0.0020785194771298903,0.009512283254159143,0.0005196298692824726,0.002378070813539786
Iraq_2005_2010,Iraq,Middle East and North Africa,28230419666.666668,0.0,2005,2010,5,2615,18950,5576,0.0926305747798601,0.6712617178119881,0.01852611495597202,0.13425234356239762
Iraq_2010_2014,Iraq,Middle East and North Africa,31985260800.0,0.0,2010,2014,4,2115,25075,6679,0.06612420680965653,0.7839548395991194,0.016531051702414132,0.19598870989977984
Iraq_2014_2018,Iraq,Middle East and North Africa,36516248600.0,0.0,2014,2018,4,3069,52607,15495,0.08404477780885738,1.4406463428447576,0.021011194452214346,0.3601615857111894
Iraq_2018_2019,Iraq,Middle East and North Africa,38871696500.0,0.0,2018,2019,1,521,2358,399,0.013403068219572047,0.06066110338147964,0.013403068219572047,0.06066110338147964
Ireland_1989_1992,Ireland,Western Europe and North America,3529412000.0,0.0,1989,1992,3,0,0,0,0.0,0.0,0.0,0.0
Ireland_1992_1997,Ireland,Western Europe and North America,3607599833.3333335,0.0,1992,1997,5,0,0,0,0.0,0.0,0.0,0.0
Ireland_1997_2002,Ireland,Western Europe and North America,3790836166.6666665,0.0,1997,2002,5,0,0,0,0.0,0.0,0.0,0.0
Ireland_2002_2007,Ireland,Western Europe and North America,4138529500.0,0.0,2002,2007,5,0,0,0,0.0,0.0,0.0,0.0
Ireland_2007_2011,Ireland,Western Europe and North America,4512820000.0,0.0,2007,2011,4,0,0,0,0.0,0.0,0.0,0.0
Ireland_2011_2016,Ireland,Western Europe and North America,4653077500.0,0.0,2011,2016,5,0,0,0,0.0,0.0,0.0,0.0
Ireland_2016_2016,Ireland,Western Europe and North America,4755335000.0,0.0,2016,2016,1,0,0,0,0.0,0.0,0.0,0.0
Israel_1992_1996,Israel,Middle East and North Africa,5404000000.0,1.0,1992,1996,4,217,486,184,0.040155440414507776,0.08993338267949667,0.010038860103626944,0.02248334566987417
Israel_1996_1999,Israel,Middle East and North Africa,5906000000.0,1.0,1996,1999,3,36,165,91,0.006095496105655266,0.027937690484253302,0.0020318320352184223,0.0093125634947511
Israel_1999_2003,Israel,Middle East and North Africa,6422540000.0,1.0,1999,2003,4,769,1826,720,0.11973455984703871,0.2843111915223572,0.029933639961759677,0.0710777978805893
Israel_2003_2006,Israel,Middle East and North Africa,6870625000.0,0.0,2003,2006,3,803,1920,563,0.11687437460201947,0.27945055944692077,0.03895812486733982,0.09315018648230693
Israel_2006_2009,Israel,Middle East and North Africa,7257050000.0,0.0,2006,2009,3,813,2743,624,0.11202899249695124,0.37797727726831154,0.037342997498983746,0.12599242575610384
Israel_2009_2013,Israel,Middle East and North Africa,7769000000.0,0.0,2009,2013,4,400,1193,397,0.051486677822113525,0.1535590166044536,0.012871669455528381,0.0383897541511134
Israel_2013_2015,Israel,Middle East and North Africa,8218433333.333333,0.0,2013,2015,2,941,2439,1378,0.11449870818850309,0.2967718908307747,0.057249354094251546,0.14838594541538735
Israel_2015_2019,Israel,Middle East and North Africa,8715240000.0,0.0,2015,2019,4,123,210,71,0.014113208586338414,0.02409572197667534,0.0035283021465846035,0.006023930494168835
Israel_2019_2020,Israel,Middle East and North Africa,9134550000.0,0.0,2019,2020,1,49,91,41,0.005364248923044923,0.009962176571369141,0.005364248923044923,0.009962176571369141
Italy_1992_1994,Italy,Western Europe and North America,56824102666.666664,0.0,1992,1994,2,1,0,0,1.7598166149073314e-05,0.0,8.799083074536657e-06,0.0
Italy_1994_1996,Italy,Western Europe and North America,56849328000.0,0.0,1994,1996,2,0,0,0,0.0,0.0,0.0,0.0
Italy_1996_2001,Italy,Western Europe and North America,56914987000.0,0.0,1996,2001,5,0,0,0,0.0,0.0,0.0,0.0
Italy_2001_2006,Italy,Western Europe and North America,57524183333.333336,0.0,2001,2006,5,0,0,0,0.0,0.0,0.0,0.0
Italy_2006_2008,Italy,Western Europe and North America,58469673333.333336,0.0,2006,2008,2,0,0,0,0.0,0.0,0.0,0.0
Italy_2008_2013,Italy,Western Europe and North America,59392104500.0,0.0,2008,2013,5,0,0,0,0.0,0.0,0.0,0.0
Italy_2013_2018,Italy,Western Europe and North America,60556606166.666664,0.0,2013,2018,5,0,0,0,0.0,0.0,0.0,0.0
Italy_2018_2020,Italy,Western Europe and North America,59866789333.333336,0.0,2018,2020,2,0,0,0,0.0,0.0,0.0,0.0
Ivory Coast_1990_1995,Ivory Coast,Sub-Saharan Africa,13051090000.0,0.0,1990,1995,5,7,51,11,0.0005363536685441599,0.003907719585107451,0.00010727073370883197,0.0007815439170214902
Ivory Coast_1995_2000,Ivory Coast,Sub-Saharan Africa,15345366333.333334,0.0,1995,2000,5,13,174,111,0.0008471612679432286,0.011338927740163214,0.00016943225358864573,0.0022677855480326427
Ivory Coast_2000_2001,Ivory Coast,Sub-Saharan Africa,16653843500.0,0.0,2000,2001,1,7,134,101,0.0004203233926150441,0.008046190658630844,0.0004203233926150441,0.008046190658630844
Ivory Coast_2001_2011,Ivory Coast,Sub-Saharan Africa,18832878181.818184,0.0,2001,2011,10,332,3372,2079,0.017628744623884553,0.17904857491487564,0.0017628744623884554,0.017904857491487562
Ivory Coast_2011_2016,Ivory Coast,Sub-Saharan Africa,22393315333.333332,0.0,2011,2016,5,167,1330,1106,0.007457582654204575,0.05939272413228793,0.001491516530840915,0.011878544826457586
Ivory Coast_2016_2016,Ivory Coast,Sub-Saharan Africa,23822726000.0,0.0,2016,2016,1,2,49,16,8.395344848444297e-05,0.0020568594878688524,8.395344848444297e-05,0.0020568594878688524
Jamaica_1989_1993,Jamaica,Latin America and the Caribbean,2441664800.0,0.0,1989,1993,4,1,1,0,0.00040955662710131217,0.00040955662710131217,0.00010238915677532804,0.00010238915677532804
Jamaica_1993_1997,Jamaica,Latin America and the Caribbean,2533975000.0,0.0,1993,1997,4,1,5,1,0.0003946368847364319,0.0019731844236821595,9.865922118410798e-05,0.0004932961059205399
Jamaica_1997_2002,Jamaica,Latin America and the Caribbean,2641285333.3333335,0.0,1997,2002,5,27,138,0,0.010222295811534183,0.052247289703396926,0.0020444591623068366,0.010449457940679386
Jamaica_2002_2007,Jamaica,Latin America and the Caribbean,2731656833.3333335,0.0,2002,2007,5,7,22,0,0.002562547357553026,0.008053720266595224,0.0005125094715106052,0.0016107440533190448
Jamaica_2007_2011,Jamaica,Latin America and the Caribbean,2796466600.0,0.0,2007,2011,4,0,0,0,0.0,0.0,0.0,0.0
Jamaica_2011_2016,Jamaica,Latin America and the Caribbean,2866528833.3333335,0.0,2011,2016,5,0,0,0,0.0,0.0,0.0,0.0
Jamaica_2016_2023,Jamaica,Latin America and the Caribbean,2924602857.142857,0.0,2016,2023,7,0,0,0,0.0,0.0,0.0,0.0
Japan_1990_1993,Japan,Asia and Pacific,124174000000.0,0.0,1990,1993,3,0,0,0,0.0,0.0,0.0,0.0
Japan_1993_1996,Japan,Asia and Pacific,125309000000.0,0.0,1993,1996,3,0,0,0,0.0,0.0,0.0,0.0
Japan_1996_2000,Japan,Asia and Pacific,126337600000.0,0.0,1996,2000,4,0,0,0,0.0,0.0,0.0,0.0
Japan_2000_2003,Japan,Asia and Pacific,127288750000.0,0.0,2000,2003,3,0,0,0,0.0,0.0,0.0,0.0
Japan_2003_2005,Japan,Asia and Pacific,127750666666.66667,0.0,2003,2005,2,0,0,0,0.0,0.0,0.0,0.0
Japan_2005_2009,Japan,Asia and Pacific,127947600000.0,0.0,2005,2009,4,0,0,0,0.0,0.0,0.0,0.0
Japan_2009_2012,Japan,Asia and Pacific,127894750000.0,0.0,2009,2012,3,0,0,0,0.0,0.0,0.0,0.0
Japan_2012_2014,Japan,Asia and Pacific,127450000000.0,0.0,2012,2014,2,0,0,0,0.0,0.0,0.0,0.0
Japan_2014_2017,Japan,Asia and Pacific,127116250000.0,0.0,2014,2017,3,0,0,0,0.0,0.0,0.0,0.0
Japan_2017_2019,Japan,Asia and Pacific,126805333333.33333,0.0,2017,2019,2,0,0,0,0.0,0.0,0.0,0.0
Kazakhstan_1994_1995,Kazakhstan,Eastern Europe and Central Asia,15981004500.0,0.0,1994,1995,1,0,0,0,0.0,0.0,0.0,0.0
Kazakhstan_1995_1999,Kazakhstan,Eastern Europe and Central Asia,15345777800.0,0.0,1995,1999,4,0,0,0,0.0,0.0,0.0,0.0
Kazakhstan_1999_2004,Kazakhstan,Eastern Europe and Central Asia,14908547666.666666,0.0,1999,2004,5,0,0,0,0.0,0.0,0.0,0.0
Kazakhstan_2004_2012,Kazakhstan,Eastern Europe and Central Asia,15832579333.333334,0.0,2004,2012,8,0,0,0,0.0,0.0,0.0,0.0
Kazakhstan_2012_2016,Kazakhstan,Eastern Europe and Central Asia,17290557400.0,0.0,2012,2016,4,0,0,0,0.0,0.0,0.0,0.0
Kazakhstan_2016_2018,Kazakhstan,Eastern Europe and Central Asia,18036094333.333332,0.0,2016,2018,2,0,0,0,0.0,0.0,0.0,0.0
Kenya_1992_1997,Kenya,Sub-Saharan Africa,27364369666.666668,0.0,1992,1997,5,81,922,37,0.0029600535655191227,0.03369344922726705,0.0005920107131038245,0.00673868984545341
Kenya_1997_2002,Kenya,Sub-Saharan Africa,31554963833.333332,0.0,1997,2002,5,73,1254,64,0.002313423662456741,0.03974018181809251,0.0004626847324913482,0.007948036363618502
Kenya_2002_2007,Kenya,Sub-Saharan Africa,36174277333.333336,0.0,2002,2007,5,114,706,178,0.003151410571371746,0.01951663038060046,0.0006302821142743491,0.0039033260761200924
Kenya_2007_2013,Kenya,Sub-Saharan Africa,42067446428.57143,0.0,2007,2013,6,368,1960,593,0.008747856864210831,0.046591846341992475,0.0014579761440351386,0.007765307723665412
Kenya_2013_2017,Kenya,Sub-Saharan Africa,47874213000.0,0.0,2013,2017,4,331,1358,503,0.006913951776084549,0.028366001546594615,0.0017284879440211372,0.007091500386648654
Kenya_2017_2021,Kenya,Sub-Saharan Africa,52588937000.0,0.0,2017,2021,4,346,866,222,0.006579330553876759,0.016467341790916974,0.0016448326384691898,0.0041168354477292435
Kosovo_2001_2004,Kosovo,Eastern Europe and Central Asia,1.0,0.0,2001,2004,3,0,0,0,0.0,0.0,0.0,0.0
Kosovo_2004_2007,Kosovo,Eastern Europe and Central Asia,1.0,0.0,2004,2007,3,0,0,0,0.0,0.0,0.0,0.0
Kosovo_2007_2010,Kosovo,Eastern Europe and Central Asia,1.0,0.0,2007,2010,3,0,0,0,0.0,0.0,0.0,0.0
Kosovo_2010_2014,Kosovo,Eastern Europe and Central Asia,1.0,0.0,2010,2014,4,0,0,0,0.0,0.0,0.0,0.0
Kosovo_2014_2017,Kosovo,Eastern Europe and Central Asia,1.0,0.0,2014,2017,3,0,0,0,0.0,0.0,0.0,0.0
Kosovo_2017_2019,Kosovo,Eastern Europe and Central Asia,1.0,0.0,2017,2019,2,0,0,0,0.0,0.0,0.0,0.0
Kosovo_2019_2019,Kosovo,Eastern Europe and Central Asia,1.0,0.0,2019,2019,1,0,0,0,0.0,0.0,0.0,0.0
Kuwait_1992_1996,Kuwait,Middle East and North Africa,1616382500.0,0.0,1992,1996,4,1,1,1,0.0006186654458335202,0.0006186654458335202,0.00015466636145838005,0.00015466636145838005
Kuwait_1996_1999,Kuwait,Middle East and North Africa,1779969500.0,0.0,1996,1999,3,1,1,1,0.0005618073792837461,0.0005618073792837461,0.00018726912642791536,0.00018726912642791536
Kuwait_1999_2003,Kuwait,Middle East and North Africa,2079731000.0,0.0,1999,2003,4,0,0,0,0.0,0.0,0.0,0.0
Kuwait_2003_2006,Kuwait,Middle East and North Africa,2251495250.0,0.0,2003,2006,3,0,0,0,0.0,0.0,0.0,0.0
Kuwait_2006_2008,Kuwait,Middle East and North Africa,2511232333.3333335,0.0,2006,2008,2,0,0,0,0.0,0.0,0.0,0.0
Kuwait_2008_2009,Kuwait,Middle East and North Africa,2738525500.0,0.0,2008,2009,1,0,0,0,0.0,0.0,0.0,0.0
Kuwait_2009_2012,Kuwait,Middle East and North Africa,3082457750.0,0.0,2009,2012,3,0,0,0,0.0,0.0,0.0,0.0
Kuwait_2012_2013,Kuwait,Middle East and North Africa,3437617000.0,0.0,2012,2013,1,0,0,0,0.0,0.0,0.0,0.0
Kuwait_2013_2018,Kuwait,Middle East and North Africa,3867197833.3333335,0.0,2013,2018,5,1,26,26,0.0002585851676323601,0.006723214358441364,5.1717033526472024e-05,0.0013446428716882728
Kyrgyzstan_2000_2007,Kyrgyzstan,Eastern Europe and Central Asia,5078950000.0,0.0,2000,2007,7,20,180,0,0.003937821793874718,0.03544039614487247,0.0005625459705535311,0.005062913734981781
Kyrgyzstan_2007_2010,Kyrgyzstan,Eastern Europe and Central Asia,5354575000.0,0.0,2007,2010,3,25,44,5,0.004668904628285158,0.008217272145781879,0.0015563015427617194,0.0027390907152606263
Kyrgyzstan_2010_2015,Kyrgyzstan,Eastern Europe and Central Asia,5680283333.333333,0.0,2010,2015,5,26,45,5,0.004577236464143514,0.007922140034094543,0.0009154472928287027,0.0015844280068189084
Kyrgyzstan_2015_2015,Kyrgyzstan,Eastern Europe and Central Asia,5956900000.0,0.0,2015,2015,1,1,1,0,0.00016787255115915996,0.00016787255115915996,0.00016787255115915996,0.00016787255115915996
Latvia_1990_1993,Latvia,Eastern Europe and Central Asia,2622840000.0,0.0,1990,1993,3,0,0,0,0.0,0.0,0.0,0.0
Latvia_1993_1995,Latvia,Eastern Europe and Central Asia,2523029333.3333335,0.0,1993,1995,2,0,0,0,0.0,0.0,0.0,0.0
