country_name,year,v2exnamhog,v2exnamhos,v2exhoshog,e_mipopula,e_wb_pop,e_miinterc
Germany,2020,Angela Merkel,Frank-Walter Steinmeier,0.0,,83160871.0,
Germany,2021,Olaf Scholz,Frank-Walter Steinmeier,0.0,,83129285.0,
Germany,2022,Olaf Scholz,Frank-Walter Steinmeier,0.0,,84079811.0,
Germany,2023,Olaf Scholz,Frank-Walter Steinmeier,0.0,,,
Guatemala,1970,,Carlos Manuel Arana Osorio,1.0,5264.0,5455197.0,1.0
Guatemala,1971,,Carlos Manuel Arana Osorio,1.0,5402.6,5589563.0,1.0
Guatemala,1972,,Carlos Manuel Arana Osorio,1.0,5541.2,5723759.0,1.0
Guatemala,1973,,Carlos Manuel Arana Osorio,1.0,5679.8,5858466.0,1.0
Guatemala,1974,,Kjell Eugenio Laugerud García,1.0,5818.4,5994300.0,1.0
Guatemala,1975,,Kjell Eugenio Laugerud García,1.0,5957.0,6131151.0,1.0
Guatemala,1976,,Kjell Eugenio Laugerud García,1.0,6095.6,6269983.0,1.0
Guatemala,1977,,Kjell Eugenio Laugerud García,1.0,6234.2,6412667.0,1.0
Guatemala,1978,,Fernando Romeo Lucas García,1.0,6372.8,6561919.0,1.0
Guatemala,1979,,Fernando Romeo Lucas García,1.0,6511.4,6720582.0,1.0
Guatemala,1980,,Fernando Romeo Lucas García,1.0,6650.0,6890346.0,1.0
Guatemala,1981,,Fernando Romeo Lucas García,1.0,6881.6,7071186.0,1.0
Guatemala,1982,,José Efraín Ríos Montt,1.0,7113.2,7262658.0,1.0
Guatemala,1983,,Óscar Humberto Mejía Victores,1.0,7344.8,7462585.0,1.0
Guatemala,1984,,Óscar Humberto Mejía Victores,1.0,7576.4,7669863.0,1.0
Guatemala,1985,,Óscar Humberto Mejía Victores,1.0,7808.0,7884034.0,1.0
Guatemala,1986,,Marco Vinicio Cerezo Arévalo,1.0,8039.6,8104921.0,1.0
Guatemala,1987,,Marco Vinicio Cerezo Arévalo,1.0,8271.2,8332446.0,1.0
Guatemala,1988,,Marco Vinicio Cerezo Arévalo,1.0,8502.8,8566331.0,1.0
Guatemala,1989,,Marco Vinicio Cerezo Arévalo,1.0,8734.4,8805995.0,1.0
Guatemala,1990,,Marco Vinicio Cerezo Arévalo,1.0,8966.0,9050115.0,1.0
Guatemala,1991,,Jorge Antonio Serrano Elías,1.0,9177.9,9296814.0,1.0
Guatemala,1992,,Jorge Antonio Serrano Elías,1.0,9389.8,9544055.0,1.0
Guatemala,1993,,José Ramiro de León Carpio,1.0,9601.7,9790619.0,1.0
Guatemala,1994,,José Ramiro de León Carpio,1.0,9813.6,10037522.0,1.0
Guatemala,1995,,José Ramiro de León Carpio,1.0,10025.5,10286786.0,1.0
Guatemala,1996,,Álvaro Enrique Arzú Irigoyen,1.0,10237.4,10536942.0,0.0
Guatemala,1997,,Álvaro Enrique Arzú Irigoyen,1.0,10449.3,10788362.0,0.0
Guatemala,1998,,Álvaro Enrique Arzú Irigoyen,1.0,10661.2,11046215.0,0.0
Guatemala,1999,,Álvaro Enrique Arzú Irigoyen,1.0,10873.1,11311078.0,0.0
Guatemala,2000,,Alfonso Antonio Portillo Cabrera,1.0,11085.0,11589761.0,0.0
Guatemala,2001,,Alfonso Antonio Portillo Cabrera,1.0,,11871565.0,
Guatemala,2002,,Alfonso Antonio Portillo Cabrera,1.0,,12147518.0,
Guatemala,2003,,Alfonso Antonio Portillo Cabrera,1.0,,12415334.0,
Guatemala,2004,,Óscar José Rafael Berger Perdomo,1.0,,12682108.0,
Guatemala,2005,,Óscar José Rafael Berger Perdomo,1.0,,12948292.0,
Guatemala,2006,,Óscar José Rafael Berger Perdomo,1.0,,13213330.0,
Guatemala,2007,,Óscar José Rafael Berger Perdomo,1.0,,13477017.0,
Guatemala,2008,,Álvaro Colom Caballeros,1.0,,13739299.0,
Guatemala,2009,,Álvaro Colom Caballeros,1.0,,14000190.0,
Guatemala,2010,,Álvaro Colom Caballeros,1.0,,14259687.0,
Guatemala,2011,,Álvaro Colom Caballeros,1.0,,14521515.0,
Guatemala,2012,,Otto Fernando Pérez Molina,1.0,,14781942.0,
Guatemala,2013,,Otto Fernando Pérez Molina,1.0,,15043981.0,
Guatemala,2014,,Otto Fernando Pérez Molina,1.0,,15306316.0,
Guatemala,2015,,Héctor Alejandro Baltazar Maldonado Aguirre,1.0,,15567419.0,
Guatemala,2016,,Jimmy Ernesto Morales Cabrera,1.0,,15827690.0,
Guatemala,2017,,Jimmy Ernesto Morales Cabrera,1.0,,16087418.0,
Guatemala,2018,,Jimmy Ernesto Morales Cabrera,1.0,,16346950.0,
Guatemala,2019,,Jimmy Ernesto Morales Cabrera,1.0,,16604026.0,
Guatemala,2020,,Alejandro Eduardo Giammattei Falla,1.0,,16858333.0,
Guatemala,2021,,Alejandro Eduardo Giammattei Falla,1.0,,17109746.0,
Guatemala,2022,,Alejandro Eduardo Giammattei Falla,1.0,,17357886.0,
Guatemala,2023,,Alejandro Eduardo Giammattei Falla,1.0,,,
Iran,1970,Amir Abbas Hoveida,Mohammad Reza Pahlavi,0.0,28854.0,28513872.0,0.0
Iran,1971,Amir Abbas Hoveida,Mohammad Reza Pahlavi,0.0,29910.8,29281583.0,0.0
Iran,1972,Amir Abbas Hoveida,Mohammad Reza Pahlavi,0.0,30967.6,30075295.0,0.0
Iran,1973,Amir Abbas Hoveida,Mohammad Reza Pahlavi,0.0,32024.4,30905721.0,0.0
Iran,1974,Amir Abbas Hoveida,Mohammad Reza Pahlavi,0.0,33081.2,31786481.0,0.0
Iran,1975,Amir Abbas Hoveida,Mohammad Reza Pahlavi,0.0,34138.0,32729772.0,0.0
Iran,1976,Amir Abbas Hoveida,Mohammad Reza Pahlavi,0.0,35194.8,33733975.0,0.0
Iran,1977,Jamshid Amouzegar,Mohammad Reza Pahlavi,0.0,36251.6,34803041.0,0.0
Iran,1978,Jamshid Amouzegar,Mohammad Reza Pahlavi,0.0,37308.4,35960811.0,1.0
Iran,1979,[Collective Body],Ayatollah Ruhollah Khomeini,0.0,38365.2,37237145.0,1.0
Iran,1980,Mohammad Ali Raja'i,Ayatollah Ruhollah Khomeini,0.0,39422.0,38650244.0,1.0
Iran,1981,Mir Hossein Moussavi,Ayatollah Ruhollah Khomeini,0.0,41146.7,40199911.0,1.0
Iran,1982,Mir Hossein Moussavi,Ayatollah Ruhollah Khomeini,0.0,42871.4,41869231.0,1.0
Iran,1983,Mir Hossein Moussavi,Ayatollah Ruhollah Khomeini,0.0,44596.1,43636838.0,1.0
Iran,1984,Mir Hossein Moussavi,Ayatollah Ruhollah Khomeini,0.0,46320.8,45472792.0,1.0
Iran,1985,Mir Hossein Moussavi,Ayatollah Ruhollah Khomeini,0.0,48045.5,47347197.0,1.0
Iran,1986,Mir Hossein Moussavi,Ayatollah Ruhollah Khomeini,0.0,49770.2,49260263.0,1.0
Iran,1987,Mir Hossein Moussavi,Ayatollah Ruhollah Khomeini,0.0,51494.9,51193782.0,1.0
Iran,1988,Mir Hossein Moussavi,Ayatollah Ruhollah Khomeini,0.0,53219.6,53077312.0,1.0
Iran,1989,Hojatolislam Ali Akbar Hashemi Rafsanjani,Ayatollah Sayyed Ali Khamenei,0.0,54944.3,54822005.0,1.0
Iran,1990,Hojatolislam Ali Akbar Hashemi Rafsanjani,Ayatollah Sayyed Ali Khamenei,0.0,56669.0,56366212.0,0.0
Iran,1991,Hojatolislam Ali Akbar Hashemi Rafsanjani,Ayatollah Sayyed Ali Khamenei,0.0,57329.4,57679025.0,0.0
Iran,1992,Hojatolislam Ali Akbar Hashemi Rafsanjani,Ayatollah Sayyed Ali Khamenei,0.0,57989.8,58780376.0,0.0
Iran,1993,Hojatolislam Ali Akbar Hashemi Rafsanjani,Ayatollah Sayyed Ali Khamenei,0.0,58650.2,59723761.0,0.0
Iran,1994,Hojatolislam Ali Akbar Hashemi Rafsanjani,Ayatollah Sayyed Ali Khamenei,0.0,59310.6,60590608.0,0.0
Iran,1995,Hojatolislam Ali Akbar Hashemi Rafsanjani,Ayatollah Sayyed Ali Khamenei,0.0,59971.0,61442658.0,0.0
Iran,1996,Hojatolislam Ali Akbar Hashemi Rafsanjani,Ayatollah Sayyed Ali Khamenei,0.0,60631.4,62294919.0,0.0
Iran,1997,Hojatolislam Mohammad Khatami,Ayatollah Sayyed Ali Khamenei,0.0,61291.8,63136309.0,0.0
Iran,1998,Hojatolislam Mohammad Khatami,Ayatollah Sayyed Ali Khamenei,0.0,61952.2,63971836.0,0.0
Iran,1999,Hojatolislam Mohammad Khatami,Ayatollah Sayyed Ali Khamenei,0.0,62612.6,64800875.0,0.0
Iran,2000,Hojatolislam Mohammad Khatami,Ayatollah Sayyed Ali Khamenei,0.0,63273.0,65623397.0,0.0
Iran,2001,Hojatolislam Mohammad Khatami,Ayatollah Sayyed Ali Khamenei,0.0,,66449111.0,
Iran,2002,Hojatolislam Mohammad Khatami,Ayatollah Sayyed Ali Khamenei,0.0,,67284801.0,
Iran,2003,Hojatolislam Mohammad Khatami,Ayatollah Sayyed Ali Khamenei,0.0,,68122947.0,
Iran,2004,Hojatolislam Mohammad Khatami,Ayatollah Sayyed Ali Khamenei,0.0,,68951279.0,
Iran,2005,Mahmoud Ahmadinejad,Ayatollah Sayyed Ali Khamenei,0.0,,69762345.0,
Iran,2006,Mahmoud Ahmadinejad,Ayatollah Sayyed Ali Khamenei,0.0,,70554756.0,
Iran,2007,Mahmoud Ahmadinejad,Ayatollah Sayyed Ali Khamenei,0.0,,71336476.0,
Iran,2008,Mahmoud Ahmadinejad,Ayatollah Sayyed Ali Khamenei,0.0,,72120608.0,
Iran,2009,Mahmoud Ahmadinejad,Ayatollah Sayyed Ali Khamenei,0.0,,72924833.0,
Iran,2010,Mahmoud Ahmadinejad,Ayatollah Sayyed Ali Khamenei,0.0,,73762519.0,
Iran,2011,Mahmoud Ahmadinejad,Ayatollah Sayyed Ali Khamenei,0.0,,74634959.0,
Iran,2012,Mahmoud Ahmadinejad,Ayatollah Sayyed Ali Khamenei,0.0,,75539881.0,
Iran,2013,Hojatolislam Hassan Rouhani,Ayatollah Sayyed Ali Khamenei,0.0,,76481963.0,
Iran,2014,Hojatolislam Hassan Rouhani,Ayatollah Sayyed Ali Khamenei,0.0,,77465769.0,
Iran,2015,Hojatolislam Hassan Rouhani,Ayatollah Sayyed Ali Khamenei,0.0,,78492208.0,
Iran,2016,Hojatolislam Hassan Rouhani,Ayatollah Sayyed Ali Khamenei,0.0,,79563991.0,
Iran,2017,Hojatolislam Hassan Rouhani,Ayatollah Sayyed Ali Khamenei,0.0,,80673888.0,
Iran,2018,Hojatolislam Hassan Rouhani,Ayatollah Sayyed Ali Khamenei,0.0,,81800204.0,
Iran,2019,Hojatolislam Hassan Rouhani,Ayatollah Sayyed Ali Khamenei,0.0,,82913893.0,
Iran,2020,Hojatolislam Hassan Rouhani,Ayatollah Sayyed Ali Khamenei,0.0,,83992953.0,
Iran,2021,Seyyed Ebrahim Raisi,Ayatollah Sayyed Ali Khamenei,0.0,,85028760.0,
Iran,2022,Seyyed Ebrahim Raisi,Ayatollah Sayyed Ali Khamenei,0.0,,88550570.0,
Iran,2023,Seyyed Ebrahim Raisi,Ayatollah Sayyed Ali Khamenei,0.0,,,
Iraq,1970,,Ahmad Hassan al-Bakr,1.0,9413.671,9917978.0,1.0
Iraq,1971,,Ahmad Hassan al-Bakr,1.0,9795.588,10255853.0,1.0
Iraq,1972,,Ahmad Hassan al-Bakr,1.0,10177.505,10599661.0,1.0
Iraq,1973,,Ahmad Hassan al-Bakr,1.0,10559.422,10950888.0,1.0
Iraq,1974,,Ahmad Hassan al-Bakr,1.0,10941.339,11312062.0,1.0
Iraq,1975,,Ahmad Hassan al-Bakr,1.0,11323.256,11684579.0,1.0
Iraq,1976,,Ahmad Hassan al-Bakr,1.0,11705.172,12068675.0,0.0
Iraq,1977,,Ahmad Hassan al-Bakr,1.0,12087.089,12462059.0,0.0
Iraq,1978,,Ahmad Hassan al-Bakr,1.0,12469.006,12860678.0,0.0
Iraq,1979,,Saddam Hussein al-Majid al-Tikriti,1.0,12850.923,13259107.0,1.0
Iraq,1980,,Saddam Hussein al-Majid al-Tikriti,1.0,13232.84,13653348.0,1.0
Iraq,1981,,Saddam Hussein al-Majid al-Tikriti,1.0,13723.026,14044115.0,0.0
Iraq,1982,,Saddam Hussein al-Majid al-Tikriti,1.0,14213.212,14432466.0,0.0
Iraq,1983,,Saddam Hussein al-Majid al-Tikriti,1.0,14703.398,14815653.0,0.0
Iraq,1984,,Saddam Hussein al-Majid al-Tikriti,1.0,15193.584,15190396.0,0.0
Iraq,1985,,Saddam Hussein al-Majid al-Tikriti,1.0,15683.77,15555807.0,1.0
Iraq,1986,,Saddam Hussein al-Majid al-Tikriti,1.0,16173.956,15909764.0,1.0
Iraq,1987,,Saddam Hussein al-Majid al-Tikriti,1.0,16664.142,16257072.0,1.0
Iraq,1988,,Saddam Hussein al-Majid al-Tikriti,1.0,17154.328,16612319.0,1.0
Iraq,1989,,Saddam Hussein al-Majid al-Tikriti,1.0,17644.514,16994942.0,1.0
Iraq,1990,,Saddam Hussein al-Majid al-Tikriti,1.0,18134.7,17419113.0,1.0
Iraq,1991,Muhammad Hamza al-Zubaydi,Saddam Hussein al-Majid al-Tikriti,0.0,18588.792,17889457.0,1.0
Iraq,1992,Muhammad Hamza al-Zubaydi,Saddam Hussein al-Majid al-Tikriti,0.0,19042.884,18402740.0,1.0
Iraq,1993,Ahmad Hussein Khudayiras-Samarrai,Saddam Hussein al-Majid al-Tikriti,0.0,19496.976,18955087.0,1.0
Iraq,1994,Ahmad Hussein Khudayiras-Samarrai,Saddam Hussein al-Majid al-Tikriti,0.0,19951.068,19539348.0,1.0
Iraq,1995,,Saddam Hussein al-Majid al-Tikriti,1.0,20405.16,20149342.0,1.0
Iraq,1996,,Saddam Hussein al-Majid al-Tikriti,1.0,20859.252,20783073.0,1.0
Iraq,1997,,Saddam Hussein al-Majid al-Tikriti,1.0,21313.344,21439579.0,0.0
Iraq,1998,,Saddam Hussein al-Majid al-Tikriti,1.0,21767.436,22114330.0,0.0
Iraq,1999,,Saddam Hussein al-Majid al-Tikriti,1.0,22221.528,22802061.0,0.0
Iraq,2000,,Saddam Hussein al-Majid al-Tikriti,1.0,22675.62,23497589.0,0.0
Iraq,2001,,Saddam Hussein al-Majid al-Tikriti,1.0,,24208178.0,
Iraq,2002,,Saddam Hussein al-Majid al-Tikriti,1.0,,24931922.0,
Iraq,2003,Lewis Paul Bremer III,John P. Abizaid,0.0,,25644503.0,
Iraq,2004,Iyad Allawi,Ghazi Mashal Ajil al-Yawer,0.0,,26313838.0,
Iraq,2005,Ibrahim al-Jaafari,Jalal Talabani,0.0,,26922279.0,
Iraq,2006,Nouri al-Maliki,Jalal Talabani,0.0,,27448124.0,
Iraq,2007,Nouri al-Maliki,Jalal Talabani,0.0,,27911242.0,
Iraq,2008,Nouri al-Maliki,Jalal Talabani,0.0,,28385739.0,
Iraq,2009,Nouri al-Maliki,Jalal Talabani,0.0,,28973157.0,
Iraq,2010,Nouri al-Maliki,Jalal Talabani,0.0,,29741977.0,
Iraq,2011,Nouri al-Maliki,Jalal Talabani,0.0,,30725305.0,
Iraq,2012,Nouri al-Maliki,Jalal Talabani,0.0,,31890012.0,
Iraq,2013,Nouri al-Maliki,Jalal Talabani,0.0,,33157061.0,
Iraq,2014,Haider Jawad Kadhim al-Abadi,Fuad Masum,0.0,,34411949.0,
Iraq,2015,Haider Jawad Kadhim al-Abadi,Fuad Masum,0.0,,35572269.0,
Iraq,2016,Haider Jawad Kadhim al-Abadi,Fuad Masum,0.0,,36610632.0,
Iraq,2017,Haider Jawad Kadhim al-Abadi,Fuad Masum,0.0,,37552789.0,
Iraq,2018,Adil Abdul-Mahdi,Barham Salih,0.0,,38433604.0,
Iraq,2019,Adil Abdul-Mahdi,Barham Salih,0.0,,39309789.0,
Iraq,2020,Mustafa al-Kadhimi,Barham Salih,0.0,,40222503.0,
Iraq,2021,Mustafa al-Kadhimi,Barham Salih,0.0,,41179351.0,
Iraq,2022,Mohammed Shia al-Sudani,Abdul Latif Rashid,0.0,,44496122.0,
Iraq,2023,Mohammed Shia al-Sudani,Abdul Latif Rashid,0.0,,,
Ireland,1970,John Mary Lynch,Eamon de Valera,0.0,2950.1,2957250.0,0.0
Ireland,1971,John Mary Lynch,Eamon de Valera,0.0,2995.19,2992050.0,0.0
Ireland,1972,John Mary Lynch,Eamon de Valera,0.0,3040.28,3036850.0,0.0
Ireland,1973,Liam Cosgrave,Erskine Hamilton Childers,0.0,3085.37,3085950.0,0.0
Ireland,1974,Liam Cosgrave,Cearbhall O Dalaigh,0.0,3130.46,3137500.0,0.0
Ireland,1975,Liam Cosgrave,Cearbhall O Dalaigh,0.0,3175.55,3189550.0,0.0
Ireland,1976,Liam Cosgrave,Patrick John Hillery,0.0,3220.64,3238050.0,0.0
Ireland,1977,John Mary Lynch,Patrick John Hillery,0.0,3265.73,3282200.0,0.0
Ireland,1978,John Mary Lynch,Patrick John Hillery,0.0,3310.82,3329100.0,0.0
Ireland,1979,Charles James Haughey,Patrick John Hillery,0.0,3355.91,3373750.0,0.0
Ireland,1980,Charles James Haughey,Patrick John Hillery,0.0,3401.0,3412800.0,0.0
Ireland,1981,Garret Fitz Gerald,Patrick John Hillery,0.0,3411.72,3453000.0,0.0
Ireland,1982,Garret Fitz Gerald,Patrick John Hillery,0.0,3422.44,3485800.0,0.0
Ireland,1983,Garret Fitz Gerald,Patrick John Hillery,0.0,3433.16,3510600.0,0.0
Ireland,1984,Garret Fitz Gerald,Patrick John Hillery,0.0,3443.88,3532423.0,0.0
Ireland,1985,Garret Fitz Gerald,Patrick John Hillery,0.0,3454.6,3538082.0,0.0
Ireland,1986,Garret Fitz Gerald,Patrick John Hillery,0.0,3465.32,3539690.0,0.0
Ireland,1987,Charles James Haughey,Patrick John Hillery,0.0,3476.04,3540057.0,0.0
Ireland,1988,Charles James Haughey,Patrick John Hillery,0.0,3486.76,3524949.0,0.0
Ireland,1989,Charles James Haughey,Patrick John Hillery,0.0,3497.48,3511009.0,0.0
Ireland,1990,Charles James Haughey,Mary Terese Winifred Bourke Robinson,0.0,3508.2,3513974.0,0.0
Ireland,1991,Charles James Haughey,Mary Terese Winifred Bourke Robinson,0.0,3536.549,3534235.0,0.0
Ireland,1992,Albert Reynolds,Mary Terese Winifred Bourke Robinson,0.0,3564.898,3558430.0,0.0
Ireland,1993,Albert Reynolds,Mary Terese Winifred Bourke Robinson,0.0,3593.247,3576261.0,0.0
Ireland,1994,John Gerard Bruton,Mary Terese Winifred Bourke Robinson,0.0,3621.596,3590386.0,0.0
Ireland,1995,John Gerard Bruton,Mary Terese Winifred Bourke Robinson,0.0,3649.945,3608841.0,0.0
Ireland,1996,John Gerard Bruton,Mary Terese Winifred Bourke Robinson,0.0,3678.294,3637510.0,0.0
Ireland,1997,Bartholomew Patrick Ahern,Mary Patricia Leneghan McAleese,0.0,3706.643,3674171.0,0.0
Ireland,1998,Bartholomew Patrick Ahern,Mary Patricia Leneghan McAleese,0.0,3734.992,3712696.0,0.0
Ireland,1999,Bartholomew Patrick Ahern,Mary Patricia Leneghan McAleese,0.0,3763.341,3754786.0,0.0
Ireland,2000,Bartholomew Patrick Ahern,Mary Patricia Leneghan McAleese,0.0,3791.69,3805174.0,0.0
Ireland,2001,Bartholomew Patrick Ahern,Mary Patricia Leneghan McAleese,0.0,,3866243.0,
Ireland,2002,Bartholomew Patrick Ahern,Mary Patricia Leneghan McAleese,0.0,,3931947.0,
Ireland,2003,Bartholomew Patrick Ahern,Mary Patricia Leneghan McAleese,0.0,,3996521.0,
Ireland,2004,Bartholomew Patrick Ahern,Mary Patricia Leneghan McAleese,0.0,,4070262.0,
Ireland,2005,Bartholomew Patrick Ahern,Mary Patricia Leneghan McAleese,0.0,,4159914.0,
Ireland,2006,Bartholomew Patrick Ahern,Mary Patricia Leneghan McAleese,0.0,,4273591.0,
Ireland,2007,Bartholomew Patrick Ahern,Mary Patricia Leneghan McAleese,0.0,,4398942.0,
Ireland,2008,Brian Cowen,Mary Patricia Leneghan McAleese,0.0,,4489544.0,
Ireland,2009,Brian Cowen,Mary Patricia Leneghan McAleese,0.0,,4535375.0,
Ireland,2010,Brian Cowen,Mary Patricia Leneghan McAleese,0.0,,4560155.0,
Ireland,2011,Enda Kenny,Michael Daniel Higgins,0.0,,4580084.0,
Ireland,2012,Enda Kenny,Michael Daniel Higgins,0.0,,4599533.0,
Ireland,2013,Enda Kenny,Michael Daniel Higgins,0.0,,4623816.0,
Ireland,2014,Enda Kenny,Michael Daniel Higgins,0.0,,4657740.0,
Ireland,2015,Enda Kenny,Michael Daniel Higgins,0.0,,4701957.0,
Ireland,2016,Enda Kenny,Michael Daniel Higgins,0.0,,4755335.0,
Ireland,2017,Leo Eric Varadkar,Michael Daniel Higgins,0.0,,4807388.0,
Ireland,2018,Leo Eric Varadkar,Michael Daniel Higgins,0.0,,4867316.0,
Ireland,2019,Leo Eric Varadkar,Michael Daniel Higgins,0.0,,4934340.0,
Ireland,2020,Micheál Martin,Michael Daniel Higgins,0.0,,4985674.0,
Ireland,2021,Micheál Martin,Michael Daniel Higgins,0.0,,5028230.0,
Ireland,2022,Leo Eric Varadkar,Michael Daniel Higgins,0.0,,5086988.0,
Ireland,2023,Leo Eric Varadkar,Michael Daniel Higgins,0.0,,,
Italy,1970,Emilio Colombo,Giuseppe Saragat,0.0,53661.1,53821850.0,0.0
Italy,1971,Emilio Colombo,Giovanni Leone,0.0,53940.115,54073490.0,0.0
Italy,1972,Giulio Andreotti,Giovanni Leone,0.0,54219.13,54381345.0,0.0
Italy,1973,Mariano Rumor,Giovanni Leone,0.0,54498.145,54751406.0,0.0
Italy,1974,Aldo Moro,Giovanni Leone,0.0,54777.16,55110868.0,0.0
Italy,1975,Aldo Moro,Giovanni Leone,0.0,55056.175,55441001.0,0.0
Italy,1976,Giulio Andreotti,Giovanni Leone,0.0,55335.19,55718260.0,0.0
Italy,1977,Giulio Andreotti,Giovanni Leone,0.0,55614.205,55955411.0,0.0
Italy,1978,Giulio Andreotti,Alessandro Pertini,0.0,55893.22,56155143.0,0.0
Italy,1979,Francesco Cossiga,Alessandro Pertini,0.0,56172.235,56317749.0,0.0
Italy,1980,Arnaldo Forlani,Alessandro Pertini,0.0,56451.25,56433883.0,0.0
Italy,1981,Giovanni Spadolini,Alessandro Pertini,0.0,56480.414,56501675.0,0.0
Italy,1982,Amintore Fanfani,Alessandro Pertini,0.0,56509.578,56543548.0,0.0
Italy,1983,Bettino Craxi,Alessandro Pertini,0.0,56538.742,56564074.0,0.0
Italy,1984,Bettino Craxi,Alessandro Pertini,0.0,56567.906,56576718.0,0.0
Italy,1985,Bettino Craxi,Francesco Cossiga,0.0,56597.07,56593071.0,0.0
Italy,1986,Bettino Craxi,Francesco Cossiga,0.0,56626.234,56596155.0,0.0
Italy,1987,Giovanni Goria,Francesco Cossiga,0.0,56655.398,56601931.0,0.0
Italy,1988,Ciriaco De Mita,Francesco Cossiga,0.0,56684.562,56629288.0,0.0
Italy,1989,Giulio Andreotti,Francesco Cossiga,0.0,56713.726,56671781.0,0.0
Italy,1990,Giulio Andreotti,Francesco Cossiga,0.0,56742.89,56719240.0,0.0
Italy,1991,Giulio Andreotti,Francesco Cossiga,0.0,56840.535,56758521.0,0.0
Italy,1992,Giuliano Amato,Oscar Luigi Scalfaro,0.0,56938.18,56797087.0,0.0
Italy,1993,Carlo Azeglio Ciampi,Oscar Luigi Scalfaro,0.0,57035.825,56831821.0,0.0
Italy,1994,Silvio Berlusconi,Oscar Luigi Scalfaro,0.0,57133.47,56843400.0,0.0
Italy,1995,Lamberto Dini,Oscar Luigi Scalfaro,0.0,57231.115,56844303.0,0.0
Italy,1996,Romano Prodi,Oscar Luigi Scalfaro,0.0,57328.76,56860281.0,0.0
Italy,1997,Romano Prodi,Oscar Luigi Scalfaro,0.0,57426.405,56890372.0,0.0
Italy,1998,Massimo D'Alema,Oscar Luigi Scalfaro,0.0,57524.05,56906744.0,0.0
Italy,1999,Massimo D'Alema,Carlo Azeglio Ciampi,0.0,57621.695,56916317.0,0.0
Italy,2000,Giuliano Amato,Carlo Azeglio Ciampi,0.0,57719.34,56942108.0,0.0
Italy,2001,Silvio Berlusconi,Carlo Azeglio Ciampi,0.0,,56974100.0,
Italy,2002,Silvio Berlusconi,Carlo Azeglio Ciampi,0.0,,57059007.0,
Italy,2003,Silvio Berlusconi,Carlo Azeglio Ciampi,0.0,,57313203.0,
Italy,2004,Silvio Berlusconi,Carlo Azeglio Ciampi,0.0,,57685327.0,
Italy,2005,Silvio Berlusconi,Carlo Azeglio Ciampi,0.0,,57969484.0,
Italy,2006,Romano Prodi,Giorgio Napolitano,0.0,,58143979.0,
Italy,2007,Romano Prodi,Giorgio Napolitano,0.0,,58438310.0,
Italy,2008,Silvio Berlusconi,Giorgio Napolitano,0.0,,58826731.0,
Italy,2009,Silvio Berlusconi,Giorgio Napolitano,0.0,,59095365.0,
Italy,2010,Silvio Berlusconi,Giorgio Napolitano,0.0,,59277417.0,
Italy,2011,Mario Monti,Giorgio Napolitano,0.0,,59379449.0,
Italy,2012,Mario Monti,Giorgio Napolitano,0.0,,59539717.0,
Italy,2013,Enrico Letta,Giorgio Napolitano,0.0,,60233948.0,
Italy,2014,Matteo Renzi,Giorgio Napolitano,0.0,,60789140.0,
Italy,2015,Matteo Renzi,Sergio Mattarella,0.0,,60730582.0,
Italy,2016,Paolo Gentiloni Silveri,Sergio Mattarella,0.0,,60627498.0,
Italy,2017,Paolo Gentiloni Silveri,Sergio Mattarella,0.0,,60536709.0,
Italy,2018,Giuseppe Conte,Sergio Mattarella,0.0,,60421760.0,
Italy,2019,Giuseppe Conte,Sergio Mattarella,0.0,,59729081.0,
Italy,2020,Giuseppe Conte,Sergio Mattarella,0.0,,59449527.0,
Italy,2021,Mario Draghi,Sergio Mattarella,0.0,,59066225.0,
Italy,2022,Giorgia Meloni,Sergio Mattarella,0.0,,58856847.0,
Italy,2023,Giorgia Meloni,Sergio Mattarella,0.0,,,
Jordan,1970,Wasfiat-Tall,Hussein I,0.0,1502.959,1721315.0,1.0
Jordan,1971,Ahmad al-Lawzi,Hussein I,0.0,1568.944,1809193.0,1.0
Jordan,1972,Ahmad al-Lawzi,Hussein I,0.0,1634.929,1883923.0,0.0
Jordan,1973,Zaid al-Rifai,Hussein I,0.0,1700.913,1948443.0,0.0
Jordan,1974,Zaid al-Rifai,Hussein I,0.0,1766.898,2007735.0,0.0
Jordan,1975,Zaid al-Rifai,Hussein I,0.0,1832.883,2065916.0,0.0
Jordan,1976,Mudar Badran,Hussein I,0.0,1898.868,2123180.0,0.0
Jordan,1977,Mudar Badran,Hussein I,0.0,1964.853,2179361.0,0.0
Jordan,1978,Mudar Badran,Hussein I,0.0,2030.837,2237936.0,0.0
Jordan,1979,Sharif Abdul Hamid Sharaf,Hussein I,0.0,2096.822,2303116.0,0.0
Jordan,1980,Mudar Badran,Hussein I,0.0,2162.807,2377997.0,0.0
Jordan,1981,Mudar Badran,Hussein I,0.0,2272.732,2464870.0,0.0
Jordan,1982,Mudar Badran,Hussein I,0.0,2382.656,2563525.0,0.0
Jordan,1983,Mudar Badran,Hussein I,0.0,2492.581,2671413.0,0.0
Jordan,1984,Ahmad Abdel Obeidat,Hussein I,0.0,2602.506,2784457.0,0.0
Jordan,1985,Zaid al-Rifai,Hussein I,0.0,2712.43,2900055.0,0.0
Jordan,1986,Zaid al-Rifai,Hussein I,0.0,2822.355,3015294.0,0.0
Jordan,1987,Zaid al-Rifai,Hussein I,0.0,2932.28,3131800.0,0.0
